,address,postcode,bedrooms,baths,parking,property_type,property_features,freq,processed_price
https://www.domain.com.au/201-108-flinders-street-melbourne-vic-3000-16062522,201/108 Flinders Street Melbourne VIC 3000,3000,2,1,0,Apartment / Unit / Flat,"['Air conditioning*', 'Built in wardrobes*', 'Gas*', 'Internal Laundry*', 'Intercom*', 'Broadband internet access*', 'Heating*', 'Dishwasher*', 'Balcony / Deck*']",week,400.0
https://www.domain.com.au/910-181-abeckett-street-melbourne-vic-3000-16062474,910/181 ABeckett Street Melbourne VIC 3000,3000,1,1,0,Studio,"['Internal Laundry*', 'Broadband internet access*', 'Air conditioning', 'Balcony / Deck', 'Built in wardrobes', 'Dishwasher', 'Gym', 'Intercom', 'Furnished']",week,380.0
https://www.domain.com.au/3405-81-a-beckett-street-melbourne-vic-3000-16062182,3405/81 A'beckett Street Melbourne VIC 3000,3000,2,1,0,Apartment / Unit / Flat,"['Air conditioning*', 'Built in wardrobes*', 'Gas*', 'Internal Laundry*', 'Intercom*', 'Dishwasher*', 'Balcony / Deck*']",week,600.0
https://www.domain.com.au/2105-39-lonsdale-street-melbourne-vic-3000-16061300,2105/39 Lonsdale Street Melbourne VIC 3000,3000,2,1,0,Apartment / Unit / Flat,"['Air conditioning', 'Built in wardrobes', 'Close to transport', 'Close to shops', 'Intercom', 'Security Access', 'Furnished']",week,440.0
https://www.domain.com.au/2803-318-russell-street-melbourne-vic-3000-16060968,2803/318 Russell Street Melbourne VIC 3000,3000,2,2,0,Apartment / Unit / Flat,"['Heating*', 'Dishwasher*', 'Close to transport', 'Close to shops', 'Swimming Pool', 'Close to schools', 'City Views']",week,720.0
https://www.domain.com.au/135-abekcett-street-melbourne-vic-3000-16060673,135 Abekcett Street Melbourne VIC 3000,3000,0,1,1,Carspace,"['OUTSIDE:', 'Secure Parking']",month,62.30769230769231
https://www.domain.com.au/907-270-king-street-melbourne-vic-3000-16060158,907/270 King Street Melbourne VIC 3000,3000,2,2,0,Apartment / Unit / Flat,"['Air conditioning*', 'Gas*', 'Internal Laundry*', 'Intercom*', 'Dishwasher*']",week,500.0
https://www.domain.com.au/2401-8-franklin-street-melbourne-vic-3000-16059229,2401/8 Franklin Street Melbourne VIC 3000,3000,2,2,0,Apartment / Unit / Flat,"['Balcony / Deck*', 'Air conditioning', 'Heating', 'Built in wardrobes', 'Close to transport', 'Close to shops', 'Tennis Court', 'Swimming Pool', 'Spa', 'Intercom', 'Close to schools', 'City Views', 'Security Access', 'Furnished', 'Security System']",week,670.0
https://www.domain.com.au/3104-22-jane-bell-lane-melbourne-vic-3000-16057898,3104/22 Jane Bell Lane Melbourne VIC 3000,3000,2,1,1,Apartment / Unit / Flat,"['Built in wardrobes*', 'Gas*', 'Internal Laundry*', 'Intercom*', 'Heating*', 'Dishwasher*', 'Creative']",week,700.0
https://www.domain.com.au/205-500-flinders-street-melbourne-vic-3000-16056820,205/500 Flinders Street Melbourne VIC 3000,3000,1,1,0,Apartment / Unit / Flat,"['Air conditioning', 'Heating', 'Close to transport', 'Close to shops', 'Intercom', 'Close to schools', 'Security Access', 'Furnished', 'Kitchenette']",week,400.0
https://www.domain.com.au/1610-333-exhibition-st-melbourne-vic-3000-16056354,1610/333 Exhibition St Melbourne VIC 3000,3000,1,1,0,Apartment / Unit / Flat,"['Air conditioning*', 'Built in wardrobes*', 'Internal Laundry*', 'Dishwasher*', 'Balcony / Deck*', 'Furnished']",week,480.0
https://www.domain.com.au/1204-333-exhibition-st-melbourne-vic-3000-16055962,1204/333 Exhibition St Melbourne VIC 3000,3000,1,1,0,Apartment / Unit / Flat,"['Built in wardrobes*', 'Internal Laundry*', 'Dishwasher*', 'Balcony / Deck*', 'Air conditioning', 'Furnished']",week,480.0
https://www.domain.com.au/0614-233-collins-st-melbourne-vic-3000-16055889,0614/233 Collins St Melbourne VIC 3000,3000,1,1,0,Apartment / Unit / Flat,"['Air conditioning*', 'Built in wardrobes*', 'Internal Laundry*', 'Furnished*', 'Dishwasher*', 'Balcony / Deck*']",week,400.0
https://www.domain.com.au/0811-233-collins-st-melbourne-vic-3000-16055879,0811/233 Collins St Melbourne VIC 3000,3000,1,1,0,Apartment / Unit / Flat,"['Air conditioning*', 'Built in wardrobes*', 'Internal Laundry*', 'Furnished*', 'Dishwasher*', 'Balcony / Deck*']",week,420.0
https://www.domain.com.au/2402-11-rose-lane-melbourne-vic-3000-16053719,2402/11 Rose Lane Melbourne VIC 3000,3000,2,1,1,Apartment / Unit / Flat,"['Furnished*', 'Fireplace(s)*']",week,550.0
https://www.domain.com.au/carpark-200-spencer-street-melbourne-vic-3000-16053002,CARPARK/200 Spencer Street Melbourne VIC 3000,3000,1,1,1,Apartment / Unit / Flat,[],week,55.0
https://www.domain.com.au/1108-68-la-trobe-street-melbourne-vic-3000-16052919,1108/68 La Trobe Street Melbourne VIC 3000,3000,2,1,1,Apartment / Unit / Flat,"['Built in wardrobes*', 'Furnished*', 'Gym*']",week,550.0
https://www.domain.com.au/1707-243-franklin-street-melbourne-vic-3000-16051030,1707/243 Franklin Street Melbourne VIC 3000,3000,2,1,0,Apartment / Unit / Flat,"['Internal Laundry*', 'Balcony / Deck*', 'Air conditioning', 'Built in wardrobes', 'Close to transport', 'Close to shops', 'Alarm System', 'Intercom', 'Close to schools', 'Security Access', 'Furnished', 'Carpeted', 'Security System']",week,480.0
https://www.domain.com.au/4703-560-lonsdale-street-melbourne-vic-3000-16049770,4703/560 Lonsdale Street Melbourne VIC 3000,3000,1,1,0,Apartment / Unit / Flat,"['Fireplace(s)*', 'Heating*', 'Swimming Pool', 'Air conditioning', 'Balcony / Deck', 'Built in wardrobes', 'Gym', 'Intercom', 'Study']",week,500.0
https://www.domain.com.au/204-445-elizabeth-street-melbourne-vic-3000-16047754,204/445 Elizabeth Street Melbourne VIC 3000,3000,1,1,0,Studio,"['Air conditioning*', 'Furnished*']",week,220.0
https://www.domain.com.au/233-collins-street-melbourne-vic-3000-16045692,233 Collins Street Melbourne VIC 3000,3000,2,1,0,Apartment / Unit / Flat,"['Air conditioning', 'Bath', 'Furnished', 'Heating', 'Lift', 'Modern Bathroom', 'Modern Kitchen', 'Floorboards', 'Intercom', 'Safe', 'Security Lights', 'Swipe Card', 'Close to shops', 'Close to transport', 'Non Smoking', 'Gas Enabled', 'Internal Laundry', 'Dishwasher', 'Living Area']",week,470.0
https://www.domain.com.au/g08-68-la-trobe-street-melbourne-vic-3000-16043351,G08/68 La Trobe Street Melbourne VIC 3000,3000,2,1,0,Apartment / Unit / Flat,"['Built in wardrobes*', 'Internal Laundry*', 'Study*', 'Air conditioning', 'Close to transport', 'Close to shops', 'Intercom', 'Close to schools', 'Security Access', 'Kitchenette', 'Security System']",week,550.0
https://www.domain.com.au/2108-11-rose-lane-melbourne-vic-3000-16042964,2108/11 Rose Lane Melbourne VIC 3000,3000,2,1,0,Apartment / Unit / Flat,"['Internal Laundry*', 'Swimming Pool', 'Air conditioning', 'Alarm System', 'Balcony / Deck', 'Broadband internet access', 'Built in wardrobes', 'Dishwasher', 'Gym', 'Intercom', 'Furnished']",week,600.0
https://www.domain.com.au/2806-27-lt-collins-street-melbourne-vic-3000-16042762,2806/27 Lt Collins Street Melbourne VIC 3000,3000,1,1,0,Apartment / Unit / Flat,[],week,500.0
https://www.domain.com.au/2901-11-rose-lane-melbourne-vic-3000-16039460,2901/11 Rose Lane Melbourne VIC 3000,3000,2,1,1,Apartment / Unit / Flat,"['Air conditioning*', 'Furnished*', 'Gym*', 'Intercom*', 'Heating*', 'Balcony / Deck*']",week,575.0
https://www.domain.com.au/2102-25-therry-street-melbourne-vic-3000-16035190,2102/25 Therry Street Melbourne VIC 3000,3000,1,1,0,Apartment / Unit / Flat,"['Close to transport', 'Close to shops', 'Close to schools', 'City Views', 'Furnished']",week,480.0
https://www.domain.com.au/4808-639-little-lonsdale-street-melbourne-vic-3000-16034843,4808/639 Little Lonsdale Street Melbourne VIC 3000,3000,2,2,1,Apartment / Unit / Flat,"['Internal Laundry*', 'Ensuite(s)', 'Air conditioning', 'Floorboards', 'Ensuite', 'Gym', 'Intercom', 'Built in wardrobes', 'Dishwasher', 'Broadband internet access']",week,700.0
https://www.domain.com.au/1207-268-flinders-street-melbourne-vic-3000-16025589,1207/268 Flinders Street Melbourne VIC 3000,3000,1,1,0,Apartment / Unit / Flat,"['Gym*', 'Built in wardrobes', 'Intercom', 'Furnished', 'City Views']",week,300.0
https://www.domain.com.au/1603-565-flinders-street-melbourne-vic-3000-16025510,1603/565 Flinders Street Melbourne VIC 3000,3000,1,1,1,Apartment / Unit / Flat,"['Air conditioning', 'Area Views', 'Built in wardrobes', 'Close to transport', 'Close to shops', 'Intercom', 'Close to schools', 'City Views', 'Carpeted']",week,430.0
https://www.domain.com.au/508-455-elizabeth-street-melbourne-vic-3000-16018377,508/455 Elizabeth Street Melbourne VIC 3000,3000,2,1,0,Apartment / Unit / Flat,"['Built in wardrobes*', 'Internal Laundry*']",week,430.0
https://www.domain.com.au/carpark-33-rose-lane-melbourne-vic-3000-16018333,Carpark/33 Rose Lane Melbourne VIC 3000,3000,1,1,1,Apartment / Unit / Flat,[],week,55.0
https://www.domain.com.au/5901-462-elizabeth-st-melbourne-vic-3000-13655301,5901/462 Elizabeth St Melbourne VIC 3000,3000,2,2,0,Apartment / Unit / Flat,"['Gas*', 'Air conditioning', 'Built in wardrobes', 'Heating', 'Swimming/Lap Pool', 'Internal Laundry', 'Dishwasher']",week,650.0
https://www.domain.com.au/309-402-408-la-trobe-street-melbourne-vic-3000-16061948,309/402-408 La Trobe Street Melbourne VIC 3000,3000,2,1,0,Apartment / Unit / Flat,"['Gas*', 'Internal Laundry*', 'Broadband internet access*', 'Bath*', 'Balcony', 'Built in wardrobes', 'Dishwasher', 'Intercom']",week,450.0
https://www.domain.com.au/1503-181-abeckett-street-melbourne-vic-3000-16061156,1503/181 ABeckett Street Melbourne VIC 3000,3000,1,1,0,Studio,"['Heating*', 'Dishwasher*', 'Air conditioning', 'Balcony / Deck', 'Built in wardrobes', 'Gym', 'Intercom', 'Furnished']",week,370.0
https://www.domain.com.au/4106-220-spencer-street-melbourne-vic-3000-12242426,4106/220 Spencer Street Melbourne VIC 3000,3000,1,1,0,Apartment / Unit / Flat,"['Car Accom: None', 'Heating: Reverse Cycle Air Conditioning', 'Cooling: Reverse Cycle Air Conditioning', 'Furnished']",week,280.0
https://www.domain.com.au/3304-639-lonsdale-street-melbourne-vic-3000-16053738,3304/639 Lonsdale Street Melbourne VIC 3000,3000,1,1,0,Apartment / Unit / Flat,"['Built in wardrobes*', 'Gym*']",week,450.0
https://www.domain.com.au/206-118-franklin-street-melbourne-vic-3000-16053700,206/118 Franklin Street Melbourne VIC 3000,3000,1,1,0,Apartment / Unit / Flat,[],week,350.0
https://www.domain.com.au/2606-483-swanston-street-melbourne-vic-3000-16053684,2606/483 Swanston Street Melbourne VIC 3000,3000,2,1,0,Apartment / Unit / Flat,['Balcony / Deck*'],week,660.0
https://www.domain.com.au/5008-639-little-lonsdale-street-melbourne-vic-3000-16051266,5008/639 Little lonsdale street Melbourne VIC 3000,3000,2,2,1,Apartment / Unit / Flat,"['Furnished*', 'Gym*', 'Heating*', 'Dishwasher*']",week,750.0
https://www.domain.com.au/310-268-flinders-street-melbourne-vic-3000-16050407,310/268 Flinders Street Melbourne VIC 3000,3000,0,1,0,Apartment / Unit / Flat,"['Furnished*', 'Gym*', 'Built in wardrobes']",week,280.0
https://www.domain.com.au/1310-7-katherine-place-melbourne-vic-3000-16048520,1310/7 Katherine Place Melbourne VIC 3000,3000,2,2,1,Apartment / Unit / Flat,"['Ensuite', 'Built in wardrobes', 'Gym', 'Intercom', 'Secure Parking']",week,550.0
https://www.domain.com.au/2304-250-elizabeth-street-melbourne-vic-3000-16018319,2304/250 Elizabeth Street Melbourne VIC 3000,3000,1,1,0,Apartment / Unit / Flat,"['Air conditioning*', 'Gas*', 'Heating*', 'Study*']",week,460.0
https://www.domain.com.au/2206-75-89-a-beckett-street-melbourne-vic-3000-16047531,2206/75-89 A'beckett Street Melbourne VIC 3000,3000,2,1,0,Apartment / Unit / Flat,"['Built in wardrobes*', 'Internal Laundry*', 'Gym*', 'Intercom*', 'Heating*', 'Balcony / Deck*']",week,660.0
https://www.domain.com.au/unit-2707-35-spring-street-melbourne-vic-3000-16044913,UNIT 2707/35 SPRING STREET Melbourne VIC 3000,3000,3,2,2,Apartment / Unit / Flat,"['Gas*', 'Internal Laundry*', 'Intercom', 'Inground Pool', 'Ducted Cooling', 'Ducted Heating', 'Gym', 'Study', 'Balcony', 'Dishwasher', 'Built in wardrobes', 'Floorboards', 'Pets Allowed']",week,2050.0
https://www.domain.com.au/2504-442-elizabeth-street-melbourne-vic-3000-16042585,2504/442 Elizabeth Street Melbourne VIC 3000,3000,2,1,0,Apartment / Unit / Flat,"['Internal Laundry*', 'Balcony / Deck*', 'Air conditioning', 'Heating', 'Built in wardrobes', 'Close to transport', 'Close to shops', 'Swimming Pool', 'Spa', 'Intercom', 'Close to schools', 'City Views', 'Security Access', 'Security System']",week,600.0
https://www.domain.com.au/1910-157-abeckett-street-melbourne-vic-3000-16042387,1910/157 Abeckett Street Melbourne VIC 3000,3000,1,1,0,Apartment / Unit / Flat,"['INSIDE:', 'Intercom', 'Floorboards', 'Built in wardrobes', 'Dishwasher']",week,580.0
https://www.domain.com.au/0203-233-collins-st-melbourne-vic-3000-16041434,0203/233 Collins St Melbourne VIC 3000,3000,2,1,0,Apartment / Unit / Flat,"['Air conditioning*', 'Built in wardrobes*', 'Internal Laundry*', 'Dishwasher*']",week,520.0
https://www.domain.com.au/7021y-220-spencer-street-melbourne-vic-3000-16040432,7021Y/220 Spencer Street Melbourne VIC 3000,3000,1,1,1,Apartment / Unit / Flat,[],week,55.0
https://www.domain.com.au/1501-568-st-kilda-road-melbourne-vic-3000-16037697,1501/568 St Kilda Road Melbourne VIC 3000,3000,1,1,1,Apartment / Unit / Flat,"['Close to transport', 'Close to shops', 'Close to schools']",week,430.0
https://www.domain.com.au/803-108-flinders-street-melbourne-vic-3000-16032327,803/108 Flinders Street Melbourne VIC 3000,3000,2,2,1,Apartment / Unit / Flat,"['Air conditioning*', 'Built in wardrobes*', 'Gym*', 'Intercom*', 'Heating*']",week,650.0
https://www.domain.com.au/3108-127-141-a-beckett-street-melbourne-vic-3000-16026016,3108/127-141 A'beckett Street Melbourne VIC 3000,3000,1,1,0,Apartment / Unit / Flat,"['Air conditioning*', 'Built in wardrobes*', 'Intercom*', 'Balcony / Deck*', 'Close to shops']",week,500.0
https://www.domain.com.au/2703-8-exploration-lane-melbourne-vic-3000-16018393,2703/8 Exploration Lane Melbourne VIC 3000,3000,2,2,0,Apartment / Unit / Flat,"['Built in wardrobes*', 'Furnished*']",week,530.0
https://www.domain.com.au/1104-23-mackenzie-street-melbourne-vic-3000-16018302,1104/23 Mackenzie Street Melbourne VIC 3000,3000,2,2,0,Apartment / Unit / Flat,"['Built in wardrobes*', 'Furnished*', 'Heating*', 'Dishwasher*', 'Balcony / Deck*']",week,650.0
https://www.domain.com.au/206-639-little-bourke-street-melbourne-vic-3000-16008476,206/639 Little Bourke Street Melbourne VIC 3000,3000,4,2,0,Apartment / Unit / Flat,"['Built in wardrobes*', 'Internal Laundry*', 'Furnished*', 'Bath*', 'Balcony / Deck*']",week,650.0
https://www.domain.com.au/803-228-abeckett-street-melbourne-vic-3000-15966681,803/228 Abeckett Street Melbourne VIC 3000,3000,2,1,0,Apartment / Unit / Flat,['Balcony / Deck*'],week,525.0
https://www.domain.com.au/3408-33-rose-lane-melbourne-vic-3000-15959736,3408/33 rose Lane Melbourne VIC 3000,3000,2,1,0,Apartment / Unit / Flat,"['Furnished*', 'Study*', 'Balcony / Deck*']",week,550.0
https://www.domain.com.au/215-181-exhibition-street-melbourne-vic-3000-15955831,215/181 Exhibition Street Melbourne VIC 3000,3000,1,1,1,Apartment / Unit / Flat,[],week,60.0
https://www.domain.com.au/1408-483-swanston-street-melbourne-vic-3000-15922398,1408/483 Swanston Street Melbourne VIC 3000,3000,2,1,0,Apartment / Unit / Flat,['Balcony / Deck*'],week,520.0
https://www.domain.com.au/110-68-la-trobe-street-melbourne-vic-3000-15919318,110/68 La Trobe Street Melbourne VIC 3000,3000,1,1,1,Apartment / Unit / Flat,[],week,60.0
https://www.domain.com.au/carpark-442-elizabeth-street-melbourne-vic-3000-15858295,CARPARK/442 Elizabeth Street Melbourne VIC 3000,3000,1,1,1,Apartment / Unit / Flat,[],week,60.0
https://www.domain.com.au/3803-483-swanston-street-melbourne-vic-3000-15680157,3803/483 Swanston Street Melbourne VIC 3000,3000,3,2,0,Apartment / Unit / Flat,"['Gas*', 'Internal Laundry*', 'Intercom', 'Split System Heating', 'Split System Air Conditioning', 'Fully fenced', 'Gym', 'Reverse Cycle Air Conditioning', 'Air conditioning', 'Balcony', 'Dishwasher', 'Broadband Connection', 'Furnished']",week,2000.0
https://www.domain.com.au/714-268-flinders-street-melbourne-vic-3000-15680124,714/268 Flinders Street Melbourne VIC 3000,3000,2,1,0,Apartment / Unit / Flat,"['Air conditioning*', 'Intercom', 'Evaporative Cooling', 'Gym', 'Broadband Connection', 'Furnished']",week,1000.0
https://www.domain.com.au/7302-462-elizabeth-street-melbourne-vic-3000-15631154,7302/462 Elizabeth Street Melbourne VIC 3000,3000,3,2,1,Apartment / Unit / Flat,"['Gas*', 'Internal Laundry*', 'Pets Allowed*', 'Furnished*', 'Gym*', 'Heating*', 'Dishwasher*', 'Balcony / Deck*']",week,3100.0
https://www.domain.com.au/593-elizabeth-street-melbourne-vic-3000-8434062,593 Elizabeth Street Melbourne VIC 3000,3000,1,1,0,Apartment / Unit / Flat,"['Split System Air Con', 'Split System Heating', 'Balcony / Deck', 'Broadband internet access', 'Built in wardrobes', 'Furnished', 'Intercom']",week,250.0
https://www.domain.com.au/1709-500-elizabeth-street-melbourne-vic-3000-16065603,1709/500 Elizabeth Street Melbourne VIC 3000,3000,1,1,0,Apartment / Unit / Flat,"['Gas*', 'Heating*', 'Balcony / Deck*']",week,410.0
https://www.domain.com.au/3610-500-elizabeth-street-melbourne-vic-3000-16065365,3610/500 Elizabeth Street Melbourne VIC 3000,3000,2,2,0,Apartment / Unit / Flat,"['Built in wardrobes*', 'Gas*', 'Internal Laundry*', 'Heating*', 'Balcony / Deck*']",week,580.0
https://www.domain.com.au/1702-8-downie-street-melbourne-vic-3000-16063683,1702/8 Downie Street Melbourne VIC 3000,3000,1,1,0,Apartment / Unit / Flat,"['Built in wardrobes*', 'Gas*', 'Internal Laundry*', 'Gym*', 'Heating*', 'Dishwasher*', 'Balcony / Deck*', 'Air conditioning']",week,360.0
https://www.domain.com.au/2302-5-sutherland-street-melbourne-vic-3000-16063252,2302/5 Sutherland Street Melbourne VIC 3000,3000,1,1,0,Apartment / Unit / Flat,"['Gas*', 'Heating*', 'Balcony / Deck*', 'Furnished']",week,430.0
https://www.domain.com.au/3601-8-sutherland-street-melbourne-vic-3000-16063063,3601/8 Sutherland Street Melbourne VIC 3000,3000,3,2,0,Apartment / Unit / Flat,"['Internal Laundry*', 'Intercom*', 'Heating*', 'Furnished']",week,720.0
https://www.domain.com.au/709-11-cohen-place-melbourne-vic-3000-16062462,709/11 Cohen Place Melbourne VIC 3000,3000,1,1,0,Apartment / Unit / Flat,"['Built in wardrobes*', 'Gas*', 'Internal Laundry*', 'Gym*', 'Heating*', 'Dishwasher*', 'Balcony / Deck*']",week,450.0
https://www.domain.com.au/828-139-lonsdale-street-melbourne-vic-3000-16061514,828/139 Lonsdale Street Melbourne VIC 3000,3000,2,1,0,Apartment / Unit / Flat,"['Air conditioning*', 'Internal Laundry*', 'Furnished*', 'Balcony / Deck*']",week,450.0
https://www.domain.com.au/4313-560-lonsdale-street-melbourne-vic-3000-16061339,4313/560 Lonsdale Street Melbourne VIC 3000,3000,3,2,1,Apartment / Unit / Flat,"['Internal Laundry*', 'Fireplace(s)*', 'Heating*', 'Swimming Pool', 'Air conditioning', 'Alarm System', 'Balcony / Deck', 'Broadband internet access', 'Built in wardrobes', 'Dishwasher', 'Gym', 'Intercom']",week,900.0
https://www.domain.com.au/1707-155-franklin-street-melbourne-vic-3000-16061319,1707/155 Franklin Street Melbourne VIC 3000,3000,2,1,0,Apartment / Unit / Flat,"['Built in wardrobes*', 'Gas*', 'Internal Laundry*', 'Gym*', 'Dishwasher*', 'Alarm System', 'Air conditioning']",week,550.0
