geo_point_2d,geo_shape,projection,stop_id,stop_name,latitude,longitude,routeussp,ticketzone,postcode,suburb_name,ward_name,easting,northing,gisfid,fme_feature_type,googlemaps_drive_to
"-38.0831069914, 145.2835609003","{""coordinates"": [145.2835609003, -38.0831069914], ""type"": ""Point""}",MGA zone 55,13558,Rosebank Dr/Thompsons Rd (Cranbourne North),-38.08310699136540,145.2835609002790,841,2,3977,CRANBOURNE NORTH,MAYFIELD,349466,5783573,248,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-38.08310699136539,145.2835609002786/@your+location,17z/data=!4m2!4m1!3e0"
"-38.0577089566, 145.3468179587","{""coordinates"": [145.3468179587, -38.0577089566], ""type"": ""Point""}",MGA zone 55,45744,Marlesford Crst/Bermersyde Dr (Berwick),-38.05770895662020,145.34681795870300,846,2,3806,BERWICK,EDRINGTON,354963,5786491,1891,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-38.05770895662017,145.34681795870318/@your+location,17z/data=!4m2!4m1!3e0"
"-37.9801990189, 145.2407827983","{""coordinates"": [145.2407827983, -37.9801990189], ""type"": ""Point""}",MGA zone 55,1319,Power Reserve/Power Rd (Doveton),-37.98019901888940,145.24078279830300,"845,843",2,3177,DOVETON,RIVER GUM,345497,5794922,259,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-37.98019901888941,145.24078279830323/@your+location,17z/data=!4m2!4m1!3e0"
"-38.0441109614, 145.3591579984","{""coordinates"": [145.3591579984, -38.0441109614], ""type"": ""Point""}",MGA zone 55,45745,Bryn Mawr Bvd/Fairholme Bvd (Berwick),-38.0441109614015,145.35915799838800,846,2,3806,BERWICK,EDRINGTON,356020,5788020,1892,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-38.0441109614015,145.35915799838824/@your+location,17z/data=!4m2!4m1!3e0"
"-37.9672149008, 145.2487319819","{""coordinates"": [145.2487319819, -37.9672149008], ""type"": ""Point""}",MGA zone 55,1325,Finchley Ct/Kennington Park Dr (Endeavour Hills),-37.96721490083730,145.24873198191300,845,2,3802,ENDEAVOUR HILLS,FOUR OAKS,346169,5796375,265,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-37.96721490083733,145.24873198191312/@your+location,17z/data=!4m2!4m1!3e0"
"-38.0442060081, 145.3562730238","{""coordinates"": [145.3562730238, -38.0442060081], ""type"": ""Point""}",MGA zone 55,45753,Piermont Dr/Fairholme Bvd (Berwick),-38.04420600814560,145.3562730238480,846,2,3806,BERWICK,EDRINGTON,355767,5788005,1900,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-38.04420600814563,145.3562730238478/@your+location,17z/data=!4m2!4m1!3e0"
"-38.0662090871, 145.2990139484","{""coordinates"": [145.2990139484, -38.0662090871], ""type"": ""Point""}",MGA zone 55,14110,Casey Central SC/Narre Warren-Cranbourne Rd (Narre Warren South),-38.066209087097200,145.29901394844100,841,2,3805,NARRE WARREN SOUTH,SPRINGFIELD,350787,5785473,269,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-38.066209087097164,145.29901394844146/@your+location,17z/data=!4m2!4m1!3e0"
"-38.0440020355, 145.3591148477","{""coordinates"": [145.3591148477, -38.0440020355], ""type"": ""Point""}",MGA zone 55,45754,Bryn Mawr Bvd/Fairholme Bvd (Berwick),-38.04400203551170,145.3591148477410,846,2,3806,BERWICK,EDRINGTON,356016,5788032,1901,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-38.04400203551172,145.3591148477412/@your+location,17z/data=!4m2!4m1!3e0"
"-38.0844729428, 145.2925928772","{""coordinates"": [145.2925928772, -38.0844729428], ""type"": ""Point""}",MGA zone 55,14112,Rapallo Way/Thompsons Rd (Cranbourne),-38.0844729428226,145.292592877235,841,2,3977,CRANBOURNE,MAYFIELD,350260,5783436,271,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-38.0844729428226,145.292592877235/@your+location,17z/data=!4m2!4m1!3e0"
"-38.0638559405, 145.3341869785","{""coordinates"": [145.3341869785, -38.0638559405], ""type"": ""Point""}",MGA zone 55,45761,Ganaway Dr/Marsh Gr (Berwick),-38.063855940541300,145.33418697853200,846,2,3806,BERWICK,EDRINGTON,353867,5785790,1908,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-38.063855940541345,145.33418697853216/@your+location,17z/data=!4m2!4m1!3e0"
"-38.0381110457, 145.3618559348","{""coordinates"": [145.3618559348, -38.0381110457], ""type"": ""Point""}",MGA zone 55,14723,Funston St/Manuka Rd (Berwick),-38.03811104571140,145.361855934758,837,2,3806,BERWICK,EDRINGTON,356245,5788689,335,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-38.03811104571144,145.361855934758/@your+location,17z/data=!4m2!4m1!3e0"
"-38.0096938875, 145.2778250498","{""coordinates"": [145.2778250498, -38.0096938875], ""type"": ""Point""}",MGA zone 55,45830,Tolmie Rise/Hinrichsen Dr (Hallam),-38.009693887471300,145.27782504980900,891,2,3803,HALLAM,RIVER GUM,348811,5791709,1914,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-38.009693887471286,145.27782504980865/@your+location,17z/data=!4m2!4m1!3e0"
"-37.9795730033, 145.2690229911","{""coordinates"": [145.2690229911, -37.9795730033], ""type"": ""Point""}",MGA zone 55,14727,Singleton Reserve/John Fawkner Dr (Endeavour Hills),-37.97957300327700,145.26902299113700,"861,845",2,3802,ENDEAVOUR HILLS,FOUR OAKS,347977,5795037,336,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-37.97957300327704,145.26902299113712/@your+location,17z/data=!4m2!4m1!3e0"
"-38.0405230693, 145.3616538253","{""coordinates"": [145.3616538253, -38.0405230693], ""type"": ""Point""}",MGA zone 55,3463,Cardinia St/Princes Hwy (Berwick),-38.04052306927830,145.36165382529100,"837,838,926,836",2,3806,BERWICK,EDRINGTON,356232,5788422,1924,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-38.04052306927829,145.36165382529092/@your+location,17z/data=!4m2!4m1!3e0"
"-37.9937820445, 145.3134881153","{""coordinates"": [145.3134881153, -37.9937820445], ""type"": ""Point""}",MGA zone 55,14739,Fox Rd/Narre Warren North Rd (Narre Warren North),-37.993782044522900,145.31348811533900,"842,841",2,3804,NARRE WARREN NORTH,FOUR OAKS,351911,5793533,340,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-37.993782044522945,145.31348811533903/@your+location,17z/data=!4m2!4m1!3e0"
"-38.0354299886, 145.3537799711","{""coordinates"": [145.3537799711, -38.0354299886], ""type"": ""Point""}",MGA zone 55,3465,Edrington Park Ret Village/Princes Hwy (Berwick),-38.035429988634,145.35377997112300,"838,926,836",2,3806,BERWICK,EDRINGTON,355531,5788974,1926,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-38.035429988634,145.35377997112312/@your+location,17z/data=!4m2!4m1!3e0"
"-37.9958830408, 145.3060370975","{""coordinates"": [145.3060370975, -37.9958830408], ""type"": ""Point""}",MGA zone 55,14766,Jack Thomas Reserve/Ernst Wanke Rd (Narre Warren),-37.99588304077490,145.3060370975070,834,2,3805,NARRE WARREN,FOUR OAKS,351260,5793287,344,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-37.99588304077494,145.3060370975068/@your+location,17z/data=!4m2!4m1!3e0"
"-37.9875950042, 145.2611711313","{""coordinates"": [145.2611711313, -37.9875950042], ""type"": ""Point""}",MGA zone 55,808,Sydney Parkinson Reserve/James Cook Dr (Endeavour Hills),-37.987595004164600,145.26117113128100,"861,845",2,3802,ENDEAVOUR HILLS,FOUR OAKS,347304,5794134,1934,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-37.987595004164596,145.26117113128106/@your+location,17z/data=!4m2!4m1!3e0"
"-38.0178050726, 145.3233599464","{""coordinates"": [145.3233599464, -38.0178050726], ""type"": ""Point""}",MGA zone 55,14775,Warrawong Dr/Parkhill Dr (Berwick),-38.017805072572000,145.32335994642600,834,2,3806,BERWICK,EDRINGTON,352825,5790882,353,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-38.017805072571996,145.32335994642614/@your+location,17z/data=!4m2!4m1!3e0"
"-38.098289982, 145.2852472358","{""coordinates"": [145.2852472358, -38.098289982], ""type"": ""Point""}",MGA zone 55,47243,Canterbury St/Camms Rd (Cranbourne),-38.098289982017100,145.2852472357780,798,2,3977,CRANBOURNE,MAYFIELD,349645,5781890,1945,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-38.098289982017064,145.2852472357782/@your+location,17z/data=!4m2!4m1!3e0"
"-38.0204750369, 145.3222861346","{""coordinates"": [145.3222861346, -38.0204750369], ""type"": ""Point""}",MGA zone 55,14776,Leonard Ave/Parkhill Dr (Berwick),-38.02047503693440,145.3222861346190,834,2,3806,BERWICK,EDRINGTON,352737,5790585,354,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-38.02047503693442,145.3222861346193/@your+location,17z/data=!4m2!4m1!3e0"
"-38.0022259994, 145.3128620147","{""coordinates"": [145.3128620147, -38.0022259994], ""type"": ""Point""}",MGA zone 55,10258,Sarnia Ct/Kurrajong Rd (Narre Warren),-38.002225999403700,145.31286201473100,841,2,3805,NARRE WARREN,FOUR OAKS,351873,5792595,2,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-38.002225999403734,145.31286201473105/@your+location,17z/data=!4m2!4m1!3e0"
"-38.0282159406, 145.3279420107","{""coordinates"": [145.3279420107, -38.0282159406], ""type"": ""Point""}",MGA zone 55,14779,Berwick Aged Care/Parkhill Dr (Berwick),-38.02821594055130,145.3279420106650,834,2,3806,BERWICK,EDRINGTON,353248,5789734,357,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-38.02821594055128,145.3279420106652/@your+location,17z/data=!4m2!4m1!3e0"
"-38.1851250491, 145.2198009373","{""coordinates"": [145.2198009373, -38.1851250491], ""type"": ""Point""}",MGA zone 55,11042,Western Port Hwy/Robinsons Rd (Langwarrin South),-38.18512504910990,145.21980093731900,776,2,3912,PEARCEDALE,BALLA BALLA,344091,5772147,16,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-38.18512504910987,145.21980093731887/@your+location,17z/data=!4m2!4m1!3e0"
"-38.0330289679, 145.3426110308","{""coordinates"": [145.3426110308, -38.0330289679], ""type"": ""Point""}",MGA zone 55,14786,Evan St/Mansfield St (Berwick),-38.0330289679092,145.3426110308030,834,2,3806,BERWICK,EDRINGTON,354546,5789223,363,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-38.0330289679092,145.3426110308029/@your+location,17z/data=!4m2!4m1!3e0"
"-38.2017159919, 145.2251750259","{""coordinates"": [145.2251750259, -38.2017159919], ""type"": ""Point""}",MGA zone 55,11158,Middle Rd/Baxter-Tooradin Rd (Pearcedale),-38.20171599185640,145.22517502591900,776,2,3912,PEARCEDALE,BALLA BALLA,344597,5770315,39,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-38.20171599185637,145.22517502591887/@your+location,17z/data=!4m2!4m1!3e0"
"-38.0517570198, 145.3485020528","{""coordinates"": [145.3485020528, -38.0517570198], ""type"": ""Point""}",MGA zone 55,14590,Brentwood Park PS/Chirnside Rd (Berwick),-38.051757019750600,145.34850205275400,846,2,3806,BERWICK,EDRINGTON,355099,5787155,422,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-38.051757019750575,145.34850205275416/@your+location,17z/data=!4m2!4m1!3e0"
"-37.9819279347, 145.3138621164","{""coordinates"": [145.3138621164, -37.9819279347], ""type"": ""Point""}",MGA zone 55,11270,Tom Jones Ct/Heatherton Rd (Narre Warren North),-37.981927934717200,145.31386211643500,"842,841",2,3804,NARRE WARREN NORTH,FOUR OAKS,351920,5794848,47,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-37.981927934717184,145.31386211643505/@your+location,17z/data=!4m2!4m1!3e0"
"-38.0556218894, 145.3580348827","{""coordinates"": [145.3580348827, -38.0556218894], ""type"": ""Point""}",MGA zone 55,14593,Innes Ct/Soldiers Rd (Berwick),-38.05562188941620,145.35803488274700,836,2,3806,BERWICK,EDRINGTON,355944,5786740,425,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-38.05562188941624,145.35803488274706/@your+location,17z/data=!4m2!4m1!3e0"
"-38.2027710193, 145.2329719399","{""coordinates"": [145.2329719399, -38.2027710193], ""type"": ""Point""}",MGA zone 55,11997,Pearcedale Village SC/Baxter-Tooradin Rd (Pearcedale),-38.20277101933900,145.23297193987200,776,2,3912,PEARCEDALE,BALLA BALLA,345281,5770210,58,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-38.20277101933897,145.23297193987213/@your+location,17z/data=!4m2!4m1!3e0"
"-38.0546339882, 145.3473550004","{""coordinates"": [145.3473550004, -38.0546339882], ""type"": ""Point""}",MGA zone 55,14602,Kambrya College/Bemersyde Dr (Berwick),-38.05463398824990,145.34735500038600,"846,831",2,3806,BERWICK,EDRINGTON,355005,5786834,434,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-38.05463398824989,145.34735500038562/@your+location,17z/data=!4m2!4m1!3e0"
"-38.2017910016, 145.2247958897","{""coordinates"": [145.2247958897, -38.2017910016], ""type"": ""Point""}",MGA zone 55,11998,Middle Rd/Baxter-Tooradin Rd (Pearcedale),-38.201791001646400,145.22479588973100,776,2,3912,PEARCEDALE,BALLA BALLA,344563,5770306,59,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-38.201791001646384,145.22479588973133/@your+location,17z/data=!4m2!4m1!3e0"
"-38.049900033, 145.3445888771","{""coordinates"": [145.3445888771, -38.049900033], ""type"": ""Point""}",MGA zone 55,14604,Brentwood Park Community Centre/Bemersyde Dr (Berwick),-38.04990003298730,145.34458887709000,831,2,3806,BERWICK,EDRINGTON,354752,5787354,436,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-38.04990003298727,145.34458887709027/@your+location,17z/data=!4m2!4m1!3e0"
"-37.9849700635, 145.3148399118","{""coordinates"": [145.3148399118, -37.9849700635], ""type"": ""Point""}",MGA zone 55,12310,Narre Warren North Scout Hall/Memorial Dr (Narre Warren North),-37.98497006353850,145.31483991185000,"842,841",2,3804,NARRE WARREN NORTH,FOUR OAKS,352012,5794512,79,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-37.98497006353846,145.31483991184953/@your+location,17z/data=!4m2!4m1!3e0"
"-38.0117220039, 145.3095460066","{""coordinates"": [145.3095460066, -38.0117220039], ""type"": ""Point""}",MGA zone 55,14606,Prospect Hill Rd/Narre Warren North Rd (Narre Warren),-38.011722003941700,145.30954600657600,842,2,3805,NARRE WARREN,FOUR OAKS,351601,5791536,438,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-38.011722003941735,145.30954600657577/@your+location,17z/data=!4m2!4m1!3e0"
"-38.0060270147, 145.3164991776","{""coordinates"": [145.3164991776, -38.0060270147], ""type"": ""Point""}",MGA zone 55,12335,Oatlands PS/Kurrajong Rd (Narre Warren),-38.00602701471700,145.31649917756000,841,2,3805,NARRE WARREN,FOUR OAKS,352200,5792179,80,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-38.00602701471696,145.31649917756002/@your+location,17z/data=!4m2!4m1!3e0"
"-37.9808440893, 145.2782828978","{""coordinates"": [145.2782828978, -37.9808440893], ""type"": ""Point""}",MGA zone 55,14610,Thomas Mitchell Dr/Hallam North Rd (Narre Warren North),-37.980844089259200,145.2782828977930,863,2,3804,NARRE WARREN NORTH,FOUR OAKS,348792,5794912,442,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-37.980844089259165,145.2782828977925/@your+location,17z/data=!4m2!4m1!3e0"
"-38.0628840247, 145.3190378212","{""coordinates"": [145.3190378212, -38.0628840247], ""type"": ""Point""}",MGA zone 55,12826,Ellen Rd/Berwick Springs Prom (Narre Warren South),-38.06288402466660,145.31903782121800,834,2,3805,NARRE WARREN SOUTH,SPRINGFIELD,352537,5785873,96,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-38.06288402466663,145.31903782121765/@your+location,17z/data=!4m2!4m1!3e0"
"-37.9834849613, 145.2715268606","{""coordinates"": [145.2715268606, -37.9834849613], ""type"": ""Point""}",MGA zone 55,14612,Denton Dr/Thomas Mitchell Dr (Endeavour Hills),-37.98348496130720,145.27152686060500,861,2,3802,ENDEAVOUR HILLS,FOUR OAKS,348205,5794607,444,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-37.98348496130721,145.27152686060464/@your+location,17z/data=!4m2!4m1!3e0"
"-38.065593965, 145.301969203","{""coordinates"": [145.301969203, -38.065593965], ""type"": ""Point""}",MGA zone 55,12833,Casey Central SC/Littlecroft Ave (Narre Warren South),-38.06559396500670,145.3019692029600,"847,834",2,3805,NARRE WARREN SOUTH,SPRINGFIELD,351045,5785546,102,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-38.06559396500666,145.3019692029599/@your+location,17z/data=!4m2!4m1!3e0"
"-38.0190059481, 145.3292109994","{""coordinates"": [145.3292109994, -38.0190059481], ""type"": ""Point""}",MGA zone 55,14799,Telford Drive Reserve/Telford Dr (Berwick),-38.019005948095900,145.3292109994080,839,2,3806,BERWICK,EDRINGTON,353341,5790758,451,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-38.019005948095945,145.3292109994083/@your+location,17z/data=!4m2!4m1!3e0"
"-38.0614799734, 145.2923178429","{""coordinates"": [145.2923178429, -38.0614799734], ""type"": ""Point""}",MGA zone 55,12836,Strathaird Reserve/Ormond Rd (Narre Warren South),-38.06147997336840,145.2923178429460,834,2,3805,NARRE WARREN SOUTH,SPRINGFIELD,350189,5785987,105,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-38.06147997336835,145.2923178429457/@your+location,17z/data=!4m2!4m1!3e0"
"-38.0192600123, 145.3318711082","{""coordinates"": [145.3318711082, -38.0192600123], ""type"": ""Point""}",MGA zone 55,14800,Hagen Dr/Telford Dr (Berwick),-38.01926001231690,145.3318711081910,839,2,3806,BERWICK,EDRINGTON,353576,5790734,452,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-38.01926001231685,145.3318711081911/@your+location,17z/data=!4m2!4m1!3e0"
"-38.05257995, 145.2888780712","{""coordinates"": [145.2888780712, -38.05257995], ""type"": ""Point""}",MGA zone 55,12840,Amberly Park SC/Seebeck Dr (Narre Warren South),-38.0525799500131,145.2888780711690,"894,834",2,3805,NARRE WARREN SOUTH,SPRINGFIELD,349869,5786969,108,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-38.0525799500131,145.2888780711691/@your+location,17z/data=!4m2!4m1!3e0"
"-38.026043027, 145.3475992111","{""coordinates"": [145.3475992111, -38.026043027], ""type"": ""Point""}",MGA zone 55,14805,Russel Ave/Harkaway Rd (Berwick),-38.02604302704440,145.3475992110830,839,2,3806,BERWICK,EDRINGTON,354970,5790006,457,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-38.02604302704442,145.3475992110834/@your+location,17z/data=!4m2!4m1!3e0"
"-38.0530269727, 145.2923438146","{""coordinates"": [145.2923438146, -38.0530269727], ""type"": ""Point""}",MGA zone 55,12841,Ernest Cres/Seebeck Dr (Narre Warren South),-38.05302697274580,145.2923438146410,"894,834",2,3805,NARRE WARREN SOUTH,SPRINGFIELD,350174,5786925,109,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-38.05302697274578,145.2923438146412/@your+location,17z/data=!4m2!4m1!3e0"
"-38.0281649677, 145.3281598653","{""coordinates"": [145.3281598653, -38.0281649677], ""type"": ""Point""}",MGA zone 55,14819,Berwick Aged Care/Parkhill Dr (Berwick),-38.028164967747200,145.32815986527000,835,2,3806,BERWICK,EDRINGTON,353267,5789740,459,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-38.028164967747195,145.32815986526955/@your+location,17z/data=!4m2!4m1!3e0"
"-38.0381759725, 145.304800896","{""coordinates"": [145.304800896, -38.0381759725], ""type"": ""Point""}",MGA zone 55,12848,Fleetwood Dr/Narre Warren-Cranbourne Rd (Narre Warren),-38.03817597253740,145.30480089599500,841,2,3805,NARRE WARREN,SPRINGFIELD,351237,5788593,115,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-38.03817597253735,145.30480089599516/@your+location,17z/data=!4m2!4m1!3e0"
"-38.0299359096, 145.3278690677","{""coordinates"": [145.3278690677, -38.0299359096], ""type"": ""Point""}",MGA zone 55,14820,Cyril Molyneux Reserve/Mansfield St (Berwick),-38.029935909566300,145.3278690676670,835,2,3806,BERWICK,EDRINGTON,353246,5789544,460,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-38.029935909566284,145.3278690676666/@your+location,17z/data=!4m2!4m1!3e0"
